emissions,rows,age,month,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear
3657708.18305981,1,1,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
7784638.93876041,1,2,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6524950.53660307,1,3,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
5841942.71602083,1,4,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1576555.69194862,1,5,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1188148.6671383,1,6,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
930579.601131819,1,7,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1515819.85056661,1,8,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
950750.12455232,1,9,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1503363.66696754,1,10,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6308173.52249252,1,11,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
8999944.16836133,1,12,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
8493088.37801932,1,13,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
11035396.2372571,1,14,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
7865121.07242042,1,15,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
5868669.33836181,1,16,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
4344601.44813543,1,17,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
3192949.53363367,1,18,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
2330819.89263581,1,19,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1690945.32065272,1,20,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
3623400.88625771,1,21,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
2600089.39383721,1,22,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1856905.20524799,1,23,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1320435.9334419,1,24,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
935337.180608055,1,25,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
660305.378810412,1,26,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
464794.112767679,1,27,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
326396.731768788,1,28,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
228798.904117946,1,29,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
160202.200313763,1,30,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
112126.702997568,1,31,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
78512.1499355322,1,32,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
55050.1036824045,1,33,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
38692.2808022742,1,34,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
27291.5179325,1,35,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
19341.5181969118,1,36,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
13789.4608956225,1,37,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
9901.90141376748,1,38,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
7169.34943353304,1,39,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
5238.72628553832,1,40,10,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
3970691.18042468,1,1,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
8450755.39926448,1,2,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
7083277.90291998,1,3,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6341826.42740115,1,4,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1711458.50575537,1,5,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1289816.24490688,1,6,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1010207.4933179,1,7,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1645525.61618585,1,8,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1032103.96931926,1,9,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1632003.58110725,1,10,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6847951.70001675,1,11,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
9770051.94103057,1,12,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
9219825.48344188,1,13,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
11979673.6969632,1,14,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
8538124.23305653,1,15,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6370839.99499612,1,16,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
4716360.57038878,1,17,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
3466164.0344787,1,18,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
2530263.63166711,1,19,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1835636.23319984,1,20,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
3933448.27475299,1,21,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
2822574.00200489,1,22,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
2015796.98334353,1,23,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1433423.07609887,1,24,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1015372.16964554,1,25,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
716806.429821909,1,26,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
504565.643816907,1,27,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
354325.867261942,1,28,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
248376.782729555,1,29,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
173910.391981668,1,30,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
121721.167572778,1,31,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
85230.2823798289,1,32,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
59760.6343189281,1,33,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
42003.1042508109,1,34,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
29626.8002069885,1,35,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
20996.5344081265,1,36,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
14969.3983283423,1,37,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
10749.1879191387,1,38,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
7782.81676404771,1,39,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
5686.99393652691,1,40,11,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
4225615.25447096,1,1,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
8993306.02767136,1,2,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
7538034.51293194,1,3,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6748980.78826851,1,4,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1821336.5987683,1,5,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1372624.29947021,1,6,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1075064.26462721,1,7,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1751170.72303617,1,8,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1098366.5258221,1,9,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1736780.55389351,1,10,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
7287600.02997165,1,11,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
10397303.3013806,1,12,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
9811751.5153181,1,13,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
12748785.946143,1,14,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
9086284.0660182,1,15,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6779857.0685545,1,16,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
5019157.68974222,1,17,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
3688696.74146385,1,18,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
2692710.18922758,1,19,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1953486.71458233,1,20,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
4185981.3007898,1,21,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
3003787.30497731,1,22,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
2145214.04352124,1,23,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1525450.89538448,1,24,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
1080560.52058941,1,25,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
762826.43165273,1,26,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
536959.482496608,1,27,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
377074.096604909,1,28,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
264322.92874667,1,29,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
185075.688809968,1,30,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
129535.841271981,1,31,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
90702.1888638926,1,32,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
63597.3528336481,1,33,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
44699.7638427216,1,34,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
31528.8833120546,1,35,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
22344.5420594291,1,36,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
15930.4551908592,1,37,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
11439.3012149158,1,38,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
8282.48477319127,1,39,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
6052.10711141271,1,40,12,PC_SUV_D,>1400cc,D,FC,Running,Exhaust,2019
49860113.7544753,1,1,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
50269950.5264159,1,2,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
52474762.5767591,1,3,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
18874739.682076,1,4,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
24699020.9174138,1,5,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
2918523.12751977,1,6,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
11558574.8973572,1,7,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
8936165.13836603,1,8,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
7602471.33883458,1,9,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
34537624.8033613,1,10,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
45443305.94031,1,11,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
3931492.26399868,1,12,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
23901.1418076869,1,13,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
43455.1899580212,1,14,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,15,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,16,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,17,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,18,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,19,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,20,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,21,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,22,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,23,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,24,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,25,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,26,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,27,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,28,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,29,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,30,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,31,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,32,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,33,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,34,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,35,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,36,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,37,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,38,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,39,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,40,1,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
47309885.1521582,1,1,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
47698759.7284802,1,2,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
49790800.7815247,1,3,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
17909340.7414408,1,4,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
23435723.567091,1,5,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
2769247.47217378,1,6,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
10967380.7326103,1,7,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
8479101.12035936,1,8,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
7213622.65003968,1,9,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
32771105.7965385,1,10,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
43118986.7627906,1,11,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
3730405.5983964,1,12,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
22678.6541140937,1,13,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
41232.5582790046,1,14,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,15,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,16,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,17,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,18,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,19,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,20,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,21,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,22,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,23,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,24,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,25,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,26,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,27,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,28,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,29,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,30,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,31,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,32,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,33,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,34,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,35,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,36,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,37,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,38,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,39,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,40,2,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
51350386.3847352,1,1,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
51772472.7982852,1,2,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
54043184.639184,1,3,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
19438888.1733929,1,4,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
25437251.7816411,1,5,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
3005755.08128427,1,6,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
11904049.9979389,1,7,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
9203258.83957112,1,8,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
7829702.16735598,1,9,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
35569922.4273116,1,10,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
46801564.2749151,1,11,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
4049000.92725539,1,12,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
24615.5248041508,1,13,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
44754.025346887,1,14,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,15,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,16,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,17,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,18,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,19,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,20,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,21,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,22,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,23,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,24,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,25,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,26,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,27,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,28,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,29,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,30,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,31,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,32,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,33,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,34,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,35,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,36,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,37,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,38,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,39,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,40,3,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
50917201.3460152,1,1,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
51335727.0946458,1,2,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
53587283.5120712,1,3,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
19274904.2948107,1,4,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
25222666.5044164,1,5,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
2980398.93067007,1,6,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
11803629.0133596,1,7,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
9125621.37046037,1,8,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
7763651.83988385,1,9,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
35269859.2864328,1,10,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
46406752.4952979,1,11,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
4014844.0932579,1,12,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
24407.8715065591,1,13,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
44376.4863336941,1,14,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,15,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,16,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,17,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,18,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,19,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,20,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,21,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,22,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,23,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,24,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,25,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,26,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,27,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,28,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,29,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,30,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,31,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,32,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,33,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,34,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,35,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,36,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,37,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,38,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,39,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,40,4,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
52995049.3835522,1,1,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
53430654.4861626,1,2,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
55774093.2529645,1,3,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
20061481.7382667,1,4,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
26251962.4341259,1,5,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
3102024.15565221,1,6,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
12285315.8840608,1,7,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
9498023.11200661,1,8,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
8080473.82367667,1,9,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
36709164.7856588,1,10,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
48300536.4632254,1,11,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
4178683.34010696,1,12,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
25403.9169797915,1,13,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
46187.4184470803,1,14,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,15,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,16,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,17,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
0,1,18,5,PC_SMALL_HY,1400-2000cc,HY,FC,Running,Exhaust,2019
