array_x,g,veh,fuel,type_emi,pollutant,age,hour
array_x_25,2657.31675004901,PV_MEDIUM_G,G,Exhaust,FC,25,9
array_x_26,138.915972524646,PV_MEDIUM_G,G,Exhaust,FC,26,9
array_x_27,4.64678942768377,PV_MEDIUM_G,G,Exhaust,FC,27,9
array_x_28,0.0946507487239755,PV_MEDIUM_G,G,Exhaust,FC,28,9
array_x_29,0.00111344492572563,PV_MEDIUM_G,G,Exhaust,FC,29,9
array_x_30,7.14944785682642e-06,PV_MEDIUM_G,G,Exhaust,FC,30,9
array_x_1,47525021.5512438,PV_MEDIUM_G,G,Exhaust,FC,1,10
array_x_2,46459063.7262121,PV_MEDIUM_G,G,Exhaust,FC,2,10
array_x_3,34554809.8562931,PV_MEDIUM_G,G,Exhaust,FC,3,10
array_x_4,36412769.7545563,PV_MEDIUM_G,G,Exhaust,FC,4,10
array_x_5,36444137.3072536,PV_MEDIUM_G,G,Exhaust,FC,5,10
array_x_6,44869362.5500277,PV_MEDIUM_G,G,Exhaust,FC,6,10
array_x_7,41326204.7657194,PV_MEDIUM_G,G,Exhaust,FC,7,10
array_x_8,37829397.5186436,PV_MEDIUM_G,G,Exhaust,FC,8,10
array_x_9,32871158.2596933,PV_MEDIUM_G,G,Exhaust,FC,9,10
array_x_10,36998744.3022622,PV_MEDIUM_G,G,Exhaust,FC,10,10
array_x_11,33586359.490486,PV_MEDIUM_G,G,Exhaust,FC,11,10
array_x_12,19088140.8667471,PV_MEDIUM_G,G,Exhaust,FC,12,10
array_x_13,36526852.4905545,PV_MEDIUM_G,G,Exhaust,FC,13,10
array_x_14,21275257.6027214,PV_MEDIUM_G,G,Exhaust,FC,14,10
array_x_15,10468676.9784267,PV_MEDIUM_G,G,Exhaust,FC,15,10
array_x_16,6098630.29466698,PV_MEDIUM_G,G,Exhaust,FC,16,10
array_x_17,2990431.44406343,PV_MEDIUM_G,G,Exhaust,FC,17,10
array_x_18,1414477.92037051,PV_MEDIUM_G,G,Exhaust,FC,18,10
array_x_19,440721.626532852,PV_MEDIUM_G,G,Exhaust,FC,19,10
array_x_20,193478.209006277,PV_MEDIUM_G,G,Exhaust,FC,20,10
array_x_21,38746.2201017023,PV_MEDIUM_G,G,Exhaust,FC,21,10
array_x_22,7920.36843235891,PV_MEDIUM_G,G,Exhaust,FC,22,10
array_x_23,1212.67776487515,PV_MEDIUM_G,G,Exhaust,FC,23,10
array_x_24,43860.6393452621,PV_MEDIUM_G,G,Exhaust,FC,24,10
array_x_25,3421.38358270561,PV_MEDIUM_G,G,Exhaust,FC,25,10
array_x_26,178.85892894125,PV_MEDIUM_G,G,Exhaust,FC,26,10
array_x_27,5.98289573867099,PV_MEDIUM_G,G,Exhaust,FC,27,10
array_x_28,0.121865982957821,PV_MEDIUM_G,G,Exhaust,FC,28,10
array_x_29,0.00143359732672226,PV_MEDIUM_G,G,Exhaust,FC,29,10
array_x_30,9.20515159598667e-06,PV_MEDIUM_G,G,Exhaust,FC,30,10
array_x_1,48773216.9831025,PV_MEDIUM_G,G,Exhaust,FC,1,11
array_x_2,47679262.8806505,PV_MEDIUM_G,G,Exhaust,FC,2,11
array_x_3,35462356.1214718,PV_MEDIUM_G,G,Exhaust,FC,3,11
array_x_4,37369113.410707,PV_MEDIUM_G,G,Exhaust,FC,4,11
array_x_5,37401304.7996638,PV_MEDIUM_G,G,Exhaust,FC,5,11
array_x_6,46047809.8507821,PV_MEDIUM_G,G,Exhaust,FC,6,11
array_x_7,42411594.6997146,PV_MEDIUM_G,G,Exhaust,FC,7,11
array_x_8,38822947.4346983,PV_MEDIUM_G,G,Exhaust,FC,8,11
array_x_9,33734485.1607745,PV_MEDIUM_G,G,Exhaust,FC,9,11
array_x_10,37970477.972552,PV_MEDIUM_G,G,Exhaust,FC,10,11
array_x_11,34468470.4105955,PV_MEDIUM_G,G,Exhaust,FC,11,11
array_x_12,19589471.1019551,PV_MEDIUM_G,G,Exhaust,FC,12,11
array_x_13,37486192.4115207,PV_MEDIUM_G,G,Exhaust,FC,13,11
array_x_14,21834030.1920763,PV_MEDIUM_G,G,Exhaust,FC,14,11
array_x_15,10743625.9285915,PV_MEDIUM_G,G,Exhaust,FC,15,11
array_x_16,6258804.49819028,PV_MEDIUM_G,G,Exhaust,FC,16,11
array_x_17,3068972.02639104,PV_MEDIUM_G,G,Exhaust,FC,17,11
array_x_18,1451627.71685756,PV_MEDIUM_G,G,Exhaust,FC,18,11
array_x_19,452296.723250409,PV_MEDIUM_G,G,Exhaust,FC,19,11
array_x_20,198559.713627699,PV_MEDIUM_G,G,Exhaust,FC,20,11
array_x_21,39763.8494126241,PV_MEDIUM_G,G,Exhaust,FC,21,11
array_x_22,8128.38869985629,PV_MEDIUM_G,G,Exhaust,FC,22,11
array_x_23,1244.52748944186,PV_MEDIUM_G,G,Exhaust,FC,23,11
array_x_24,45012.5935765742,PV_MEDIUM_G,G,Exhaust,FC,24,11
array_x_25,3511.24267627729,PV_MEDIUM_G,G,Exhaust,FC,25,11
array_x_26,183.556473324494,PV_MEDIUM_G,G,Exhaust,FC,26,11
array_x_27,6.14003029403871,PV_MEDIUM_G,G,Exhaust,FC,27,11
array_x_28,0.125066666687399,PV_MEDIUM_G,G,Exhaust,FC,28,11
array_x_29,0.00147124927460008,PV_MEDIUM_G,G,Exhaust,FC,29,11
array_x_30,9.4469153616125e-06,PV_MEDIUM_G,G,Exhaust,FC,30,11
array_x_1,50583101.1724966,PV_MEDIUM_G,G,Exhaust,FC,1,12
array_x_2,49448552.4495455,PV_MEDIUM_G,G,Exhaust,FC,2,12
array_x_3,36778298.7972472,PV_MEDIUM_G,G,Exhaust,FC,3,12
array_x_4,38755812.3351833,PV_MEDIUM_G,G,Exhaust,FC,4,12
array_x_5,38789198.287253,PV_MEDIUM_G,G,Exhaust,FC,5,12
array_x_6,47756559.204634,PV_MEDIUM_G,G,Exhaust,FC,6,12
array_x_7,43985410.811139,PV_MEDIUM_G,G,Exhaust,FC,7,12
array_x_8,40263595.4602752,PV_MEDIUM_G,G,Exhaust,FC,8,12
array_x_9,34986309.7297995,PV_MEDIUM_G,G,Exhaust,FC,9,12
array_x_10,39379492.4275564,PV_MEDIUM_G,G,Exhaust,FC,10,12
array_x_11,35747531.8194492,PV_MEDIUM_G,G,Exhaust,FC,11,12
array_x_12,20316400.2696231,PV_MEDIUM_G,G,Exhaust,FC,12,12
array_x_13,38877235.9219314,PV_MEDIUM_G,G,Exhaust,FC,13,12
array_x_14,22644250.810681,PV_MEDIUM_G,G,Exhaust,FC,14,12
array_x_15,11142302.0854597,PV_MEDIUM_G,G,Exhaust,FC,15,12
array_x_16,6491057.19765253,PV_MEDIUM_G,G,Exhaust,FC,16,12
array_x_17,3182855.92193523,PV_MEDIUM_G,G,Exhaust,FC,17,12
array_x_18,1505494.94596687,PV_MEDIUM_G,G,Exhaust,FC,18,12
array_x_19,469080.62103204,PV_MEDIUM_G,G,Exhaust,FC,19,12
array_x_20,205927.898639361,PV_MEDIUM_G,G,Exhaust,FC,20,12
array_x_21,41239.412576446,PV_MEDIUM_G,G,Exhaust,FC,21,12
array_x_22,8430.01822325264,PV_MEDIUM_G,G,Exhaust,FC,22,12
array_x_23,1290.70961081367,PV_MEDIUM_G,G,Exhaust,FC,23,12
array_x_24,46682.9279624748,PV_MEDIUM_G,G,Exhaust,FC,24,12
array_x_25,3641.53842049941,PV_MEDIUM_G,G,Exhaust,FC,25,12
array_x_26,190.367915740647,PV_MEDIUM_G,G,Exhaust,FC,26,12
array_x_27,6.36787550169503,PV_MEDIUM_G,G,Exhaust,FC,27,12
array_x_28,0.129707660180532,PV_MEDIUM_G,G,Exhaust,FC,28,12
array_x_29,0.00152584462355315,PV_MEDIUM_G,G,Exhaust,FC,29,12
array_x_30,9.79747297927898e-06,PV_MEDIUM_G,G,Exhaust,FC,30,12
array_x_1,48710808.0247085,PV_MEDIUM_G,G,Exhaust,FC,1,13
array_x_2,47618253.717888,PV_MEDIUM_G,G,Exhaust,FC,2,13
array_x_3,35416979.399479,PV_MEDIUM_G,G,Exhaust,FC,3,13
array_x_4,37321296.8509571,PV_MEDIUM_G,G,Exhaust,FC,4,13
array_x_5,37353447.0486377,PV_MEDIUM_G,G,Exhaust,FC,5,13
array_x_6,45988888.2535025,PV_MEDIUM_G,G,Exhaust,FC,6,13
array_x_7,42357325.9101461,PV_MEDIUM_G,G,Exhaust,FC,7,13
array_x_8,38773270.5861931,PV_MEDIUM_G,G,Exhaust,FC,8,13
array_x_9,33691319.3781777,PV_MEDIUM_G,G,Exhaust,FC,9,13
array_x_10,37921891.9221217,PV_MEDIUM_G,G,Exhaust,FC,10,13
array_x_11,34424365.439285,PV_MEDIUM_G,G,Exhaust,FC,11,13
array_x_12,19564404.9168112,PV_MEDIUM_G,G,Exhaust,FC,12,13
array_x_13,37438226.0404821,PV_MEDIUM_G,G,Exhaust,FC,13,13
array_x_14,21806091.9266487,PV_MEDIUM_G,G,Exhaust,FC,14,13
array_x_15,10729878.6602125,PV_MEDIUM_G,G,Exhaust,FC,15,13
array_x_16,6250795.89236757,PV_MEDIUM_G,G,Exhaust,FC,16,13
array_x_17,3065045.04844383,PV_MEDIUM_G,G,Exhaust,FC,17,13
array_x_18,1449770.25123629,PV_MEDIUM_G,G,Exhaust,FC,18,13
array_x_19,451717.975955704,PV_MEDIUM_G,G,Exhaust,FC,19,13
array_x_20,198305.641707227,PV_MEDIUM_G,G,Exhaust,FC,20,13
array_x_21,39712.9686100633,PV_MEDIUM_G,G,Exhaust,FC,21,13
array_x_22,8117.98782200657,PV_MEDIUM_G,G,Exhaust,FC,22,13
array_x_23,1242.93502396361,PV_MEDIUM_G,G,Exhaust,FC,23,13
array_x_24,44954.9966155065,PV_MEDIUM_G,G,Exhaust,FC,24,13
array_x_25,3506.74978014188,PV_MEDIUM_G,G,Exhaust,FC,25,13
array_x_26,183.321599165781,PV_MEDIUM_G,G,Exhaust,FC,26,13
array_x_27,6.13217366864345,PV_MEDIUM_G,G,Exhaust,FC,27,13
array_x_28,0.124906634586165,PV_MEDIUM_G,G,Exhaust,FC,28,13
array_x_29,0.00146936670173642,PV_MEDIUM_G,G,Exhaust,FC,29,13
array_x_30,9.43482733084024e-06,PV_MEDIUM_G,G,Exhaust,FC,30,13
array_x_1,47244179.2054736,PV_MEDIUM_G,G,Exhaust,FC,1,14
array_x_2,46184520.5063824,PV_MEDIUM_G,G,Exhaust,FC,2,14
array_x_3,34350613.1291602,PV_MEDIUM_G,G,Exhaust,FC,3,14
array_x_4,36197593.6780377,PV_MEDIUM_G,G,Exhaust,FC,4,14
array_x_5,36228775.8686501,PV_MEDIUM_G,G,Exhaust,FC,5,14
array_x_6,44604213.4428742,PV_MEDIUM_G,G,Exhaust,FC,6,14
array_x_7,41081993.444833,PV_MEDIUM_G,G,Exhaust,FC,7,14
array_x_8,37605850.0821263,PV_MEDIUM_G,G,Exhaust,FC,8,14
array_x_9,32676910.8318645,PV_MEDIUM_G,G,Exhaust,FC,9,14
array_x_10,36780105.4926154,PV_MEDIUM_G,G,Exhaust,FC,10,14
array_x_11,33387885.6828515,PV_MEDIUM_G,G,Exhaust,FC,11,14
array_x_12,18975342.2170583,PV_MEDIUM_G,G,Exhaust,FC,12,14
array_x_13,36311002.2583565,PV_MEDIUM_G,G,Exhaust,FC,13,14
array_x_14,21149534.498197,PV_MEDIUM_G,G,Exhaust,FC,14,14
array_x_15,10406813.8228979,PV_MEDIUM_G,G,Exhaust,FC,15,14
array_x_16,6062591.30758114,PV_MEDIUM_G,G,Exhaust,FC,16,14
array_x_17,2972759.91537806,PV_MEDIUM_G,G,Exhaust,FC,17,14
array_x_18,1406119.26456709,PV_MEDIUM_G,G,Exhaust,FC,18,14
array_x_19,438117.244853746,PV_MEDIUM_G,G,Exhaust,FC,19,14
array_x_20,192334.877087655,PV_MEDIUM_G,G,Exhaust,FC,20,14
array_x_21,38517.2548327154,PV_MEDIUM_G,G,Exhaust,FC,21,14
array_x_22,7873.56414322231,PV_MEDIUM_G,G,Exhaust,FC,22,14
array_x_23,1205.51161834782,PV_MEDIUM_G,G,Exhaust,FC,23,14
array_x_24,43601.4511442126,PV_MEDIUM_G,G,Exhaust,FC,24,14
array_x_25,3401.16540373833,PV_MEDIUM_G,G,Exhaust,FC,25,14
array_x_26,177.801987575918,PV_MEDIUM_G,G,Exhaust,FC,26,14
array_x_27,5.9475406684595,PV_MEDIUM_G,G,Exhaust,FC,27,14
array_x_28,0.121145833289155,PV_MEDIUM_G,G,Exhaust,FC,28,14
array_x_29,0.00142512568751022,PV_MEDIUM_G,G,Exhaust,FC,29,14
array_x_30,9.15075506373892e-06,PV_MEDIUM_G,G,Exhaust,FC,30,14
array_x_1,54000033.3210133,PV_MEDIUM_G,G,Exhaust,FC,1,15
array_x_2,52788844.8524623,PV_MEDIUM_G,G,Exhaust,FC,2,15
array_x_3,39262704.6287424,PV_MEDIUM_G,G,Exhaust,FC,3,15
array_x_4,41373800.9131942,PV_MEDIUM_G,G,Exhaust,FC,4,15
array_x_5,41409442.1151456,PV_MEDIUM_G,G,Exhaust,FC,5,15
array_x_6,50982556.0032957,PV_MEDIUM_G,G,Exhaust,FC,6,15
array_x_7,46956663.2804916,PV_MEDIUM_G,G,Exhaust,FC,7,15
array_x_8,42983436.0899338,PV_MEDIUM_G,G,Exhaust,FC,8,15
array_x_9,37349665.152909,PV_MEDIUM_G,G,Exhaust,FC,9,15
array_x_10,42039611.1341799,PV_MEDIUM_G,G,Exhaust,FC,10,15
array_x_11,38162308.4518161,PV_MEDIUM_G,G,Exhaust,FC,11,15
array_x_12,21688790.6453471,PV_MEDIUM_G,G,Exhaust,FC,12,15
array_x_13,41503426.7680423,PV_MEDIUM_G,G,Exhaust,FC,13,15
array_x_14,24173889.4998992,PV_MEDIUM_G,G,Exhaust,FC,14,15
array_x_15,11894974.2095839,PV_MEDIUM_G,G,Exhaust,FC,15,15
array_x_16,6929533.71456049,PV_MEDIUM_G,G,Exhaust,FC,16,15
array_x_17,3397860.58696495,PV_MEDIUM_G,G,Exhaust,FC,17,15
array_x_18,1607192.42913938,PV_MEDIUM_G,G,Exhaust,FC,18,15
array_x_19,500767.421902249,PV_MEDIUM_G,G,Exhaust,FC,19,15
array_x_20,219838.505953408,PV_MEDIUM_G,G,Exhaust,FC,20,15
array_x_21,44025.1704946461,PV_MEDIUM_G,G,Exhaust,FC,21,15
array_x_22,8999.47323118867,PV_MEDIUM_G,G,Exhaust,FC,22,15
array_x_23,1377.89815918971,PV_MEDIUM_G,G,Exhaust,FC,23,15
array_x_24,49836.4000439493,PV_MEDIUM_G,G,Exhaust,FC,24,15
array_x_25,3887.52748425078,PV_MEDIUM_G,G,Exhaust,FC,25,15
array_x_26,203.227432778207,PV_MEDIUM_G,G,Exhaust,FC,26,15
array_x_27,6.79803098870823,PV_MEDIUM_G,G,Exhaust,FC,27,15
array_x_28,0.138469524591896,PV_MEDIUM_G,G,Exhaust,FC,28,15
array_x_29,0.00162891674501285,PV_MEDIUM_G,G,Exhaust,FC,29,15
array_x_30,1.04593007363981e-05,PV_MEDIUM_G,G,Exhaust,FC,30,15
array_x_1,53609974.2815549,PV_MEDIUM_G,G,Exhaust,FC,1,16
array_x_2,52407534.6040989,PV_MEDIUM_G,G,Exhaust,FC,2,16
array_x_3,38979097.8990395,PV_MEDIUM_G,G,Exhaust,FC,3,16
array_x_4,41074945.0782912,PV_MEDIUM_G,G,Exhaust,FC,4,16
array_x_5,41110328.8327534,PV_MEDIUM_G,G,Exhaust,FC,5,16
array_x_6,50614293.1412053,PV_MEDIUM_G,G,Exhaust,FC,6,16
array_x_7,46617480.6939463,PV_MEDIUM_G,G,Exhaust,FC,7,16
array_x_8,42672953.3594105,PV_MEDIUM_G,G,Exhaust,FC,8,16
array_x_9,37079876.9024642,PV_MEDIUM_G,G,Exhaust,FC,9,16
array_x_10,41735945.9449249,PV_MEDIUM_G,G,Exhaust,FC,10,16
array_x_11,37886650.2260196,PV_MEDIUM_G,G,Exhaust,FC,11,16
array_x_12,21532125.763386,PV_MEDIUM_G,G,Exhaust,FC,12,16
array_x_13,41203634.6052646,PV_MEDIUM_G,G,Exhaust,FC,13,16
array_x_14,23999273.9758264,PV_MEDIUM_G,G,Exhaust,FC,14,16
array_x_15,11809053.1104803,PV_MEDIUM_G,G,Exhaust,FC,15,16
array_x_16,6879479.53684309,PV_MEDIUM_G,G,Exhaust,FC,16,16
array_x_17,3373316.7829105,PV_MEDIUM_G,G,Exhaust,FC,17,16
array_x_18,1595583.17824488,PV_MEDIUM_G,G,Exhaust,FC,18,16
array_x_19,497150.223030944,PV_MEDIUM_G,G,Exhaust,FC,19,16
array_x_20,218250.544035711,PV_MEDIUM_G,G,Exhaust,FC,20,16
array_x_21,43707.1629924462,PV_MEDIUM_G,G,Exhaust,FC,21,16
array_x_22,8934.46723640862,PV_MEDIUM_G,G,Exhaust,FC,22,16
array_x_23,1367.94517213784,PV_MEDIUM_G,G,Exhaust,FC,23,16
array_x_24,49476.416222909,PV_MEDIUM_G,G,Exhaust,FC,24,16
array_x_25,3859.44666386757,PV_MEDIUM_G,G,Exhaust,FC,25,16
array_x_26,201.759457809566,PV_MEDIUM_G,G,Exhaust,FC,26,16
array_x_27,6.74892669608863,PV_MEDIUM_G,G,Exhaust,FC,27,16
array_x_28,0.137469316139515,PV_MEDIUM_G,G,Exhaust,FC,28,16
array_x_29,0.00161715057262662,PV_MEDIUM_G,G,Exhaust,FC,29,16
array_x_30,1.03837499534126e-05,PV_MEDIUM_G,G,Exhaust,FC,30,16
array_x_1,57763936.9347521,PV_MEDIUM_G,G,Exhaust,FC,1,17
array_x_2,56468326.3580406,PV_MEDIUM_G,G,Exhaust,FC,2,17
array_x_3,41999388.7888942,PV_MEDIUM_G,G,Exhaust,FC,3,17
array_x_4,44257632.4442885,PV_MEDIUM_G,G,Exhaust,FC,4,17
array_x_5,44295757.9048704,PV_MEDIUM_G,G,Exhaust,FC,5,17
array_x_6,54536135.7879173,PV_MEDIUM_G,G,Exhaust,FC,6,17
array_x_7,50229630.7907132,PV_MEDIUM_G,G,Exhaust,FC,7,17
array_x_8,45979462.2121409,PV_MEDIUM_G,G,Exhaust,FC,8,17
